id,Run,Lumi,Event,jets
3635,149181,985,969941128,bijet
3636,149181,998,983064380,tetrajet
3637,147926,465,501600886,bijet
3638,147926,465,501261224,trijet
3639,147926,462,497956820,trijet
3640,148029,389,303914021,bijet
3641,149181,985,969817914,trijet
3642,149181,1802,1701837390,bijet
3643,149181,997,982594800,bijet
3644,148029,395,308084716,bijet
3645,149181,992,977499242,tetrajet
3646,149181,991,975580147,bijet
3647,149181,997,982584680,trijet
3648,147926,466,502705945,bijet
3649,149181,1789,1691268792,bijet
3650,148029,390,303951537,bijet
3651,149181,1804,1703500898,bijet
3652,147929,532,475419511,tetrajet
3653,147926,467,503258542,bijet
3654,149181,1788,1691187528,bijet
3655,149181,998,983454908,bijet
3656,147926,462,497359983,bijet
3657,147926,465,500642758,bijet
3658,149181,992,977180975,bijet
3659,149181,1789,1691581520,bijet
3660,149181,1802,1702078071,bijet
3661,149181,1788,1690571617,trijet
3662,148029,395,308409814,trijet
3663,148029,394,307834358,bijet
3664,147929,532,475506709,bijet
3665,148029,389,303834920,bijet
3666,148029,388,302934720,bijet
3667,147929,532,475061921,bijet
3668,149181,991,975954131,bijet
3669,149181,1000,985147955,bijet
3670,149181,1804,1702986780,bijet
3671,149181,997,982428259,bijet
3672,149181,992,976653720,bijet
3673,149181,999,984540768,bijet
3674,149181,999,984179068,trijet
3675,147926,462,497901845,bijet
3676,149181,1788,1690773175,bijet
3677,149181,986,970453761,trijet
3678,148029,395,308580134,trijet
3679,149181,1802,1701502835,tetrajet
3680,148029,389,303473020,trijet
3681,149181,999,984213473,bijet
3682,149181,998,983519236,bijet
3683,148029,391,305289317,bijet
3684,149181,998,983039270,bijet
3685,149181,1789,1691473146,bijet
3686,148029,394,307641617,bijet
3687,149181,992,977155028,trijet
3688,149181,998,983420994,bijet
3689,149181,1789,1691822978,trijet
3690,149181,1804,1703270083,bijet
3691,149181,997,981845049,bijet
3692,149181,992,977555905,bijet
3693,149181,991,976094242,bijet
3694,148029,395,307951613,tetrajet
3695,149181,991,975940482,bijet
3696,149181,1788,1691039250,bijet
3697,148029,392,305835752,bijet
3698,147926,463,498569063,trijet
3699,149181,986,970737620,bijet
3700,149181,992,977413941,tetrajet
3701,147926,463,498752607,bijet
3702,147926,464,499927210,bijet
3703,149181,999,983814601,bijet
3704,149181,1000,985408172,bijet
3705,149181,1803,1702509982,bijet
3706,147926,466,502346979,trijet
3707,149181,992,976760659,bijet
3708,148029,391,305239290,trijet
3709,148029,388,302850819,bijet
3710,149181,997,981904770,trijet
3711,149181,1000,985471144,bijet
3712,149181,985,970320606,bijet
3713,149181,1789,1691748937,bijet
3714,149181,1803,1702478335,trijet
3715,148029,395,307939995,bijet
3716,148029,393,306926670,bijet
3717,149181,1802,1702035307,bijet
3718,148029,392,306100684,trijet
3719,149181,991,976082603,bijet
3720,149181,1789,1691438758,bijet
3721,147926,464,500314248,bijet
3722,149181,997,981864477,bijet
3723,147926,463,499176044,bijet
3724,149181,991,975941542,bijet
3725,149181,1804,1703076287,trijet
3726,147926,462,497524067,bijet
3727,148029,388,302758724,trijet
3728,149181,992,977439464,bijet
3729,147926,465,501290028,tetrajet
3730,148029,389,303505643,trijet
3731,149181,992,977348011,trijet
3732,149181,991,976300604,bijet
3733,149181,997,981763794,trijet
3734,149181,998,983468976,bijet
3735,147926,464,500323506,bijet
3736,149181,999,983848890,bijet
3737,149181,1804,1703315158,bijet
3738,148029,391,305449054,bijet
3739,147926,464,500153628,trijet
3740,148029,395,308177013,bijet
3741,147926,462,497857779,bijet
3742,147926,463,499230525,bijet
3743,147929,532,475389165,tetrajet
3744,147929,532,474987253,bijet
3745,148029,390,304701890,bijet
3746,149181,997,981951679,bijet
3747,149181,1789,1691695363,bijet
3748,149181,1789,1691426239,bijet
3749,149181,1804,1703550041,bijet
3750,149181,1804,1702958289,bijet
3751,149181,999,984410378,trijet
3752,149181,1803,1702322760,bijet
3753,148029,391,305336507,bijet
3754,149181,999,984661708,bijet
3755,149181,1000,985329832,bijet
3756,147926,465,501307862,bijet
3757,149181,999,984709477,bijet
3758,147929,532,475416299,trijet
3759,149181,1804,1703452666,trijet
3760,149181,1802,1701916180,bijet
3761,148029,395,308689476,bijet
3762,149181,998,983276151,bijet
3763,148029,394,307511775,bijet
3764,149181,992,977042971,bijet
3765,149181,999,983984600,trijet
3766,149181,997,982321513,bijet
3767,148029,388,302463150,bijet
3768,149181,999,984635633,bijet
3769,147926,467,503127324,bijet
3770,148029,393,306943014,bijet
3771,149181,991,976373491,bijet
3772,147926,467,503551906,tetrajet
3773,149181,1804,1703422978,bijet
3774,148029,393,306758258,bijet
3775,149181,997,981812932,trijet
3776,148029,392,305777138,trijet
3777,149181,1788,1691004417,trijet
3778,149181,998,983662366,bijet
3779,147926,466,502465565,trijet
3780,148029,388,302359221,bijet
3781,148029,391,304876441,bijet
3782,149181,1788,1691141405,trijet
3783,149181,985,969792374,bijet
3784,149181,991,975704656,bijet
3785,149181,999,984705331,trijet
3786,147926,464,500199588,bijet
3787,148029,392,305871400,bijet
3788,148029,392,305956700,bijet
3789,147926,467,503481260,tetrajet
3790,149181,1803,1702792451,bijet
3791,149181,999,984187709,bijet
3792,149181,985,969818636,trijet
3793,147926,465,501201251,trijet
3794,148029,388,302580878,trijet
3795,149181,992,977153314,bijet
3796,147926,462,497760090,bijet
3797,148029,388,302596162,trijet
3798,149181,998,982990283,bijet
3799,149181,1788,1690989335,trijet
3800,149181,998,982915263,bijet
3801,148029,395,308485291,bijet
3802,147929,532,475498842,bijet
3803,149181,985,969929204,trijet
3804,149181,1789,1691912376,bijet
3805,149181,997,982619802,bijet
3806,149181,999,984024001,bijet
3807,147926,467,503513587,bijet
3808,149181,998,983609150,trijet
3809,147926,467,503788727,bijet
3810,149181,1000,985168285,tetrajet
3811,148029,388,303097025,bijet
3812,149181,986,970968563,trijet
3813,149181,999,984354724,trijet
3814,149181,1804,1703199203,bijet
3815,149181,991,976304278,bijet
3816,149181,991,975650905,trijet
3817,149181,1788,1690805265,trijet
3818,148029,388,302469234,bijet
3819,147926,465,500705337,tetrajet
3820,149181,999,984199446,bijet
3821,149181,985,969494245,bijet
3822,149181,1804,1703622226,bijet
3823,147926,463,499329255,trijet
3824,149181,991,976385418,bijet
3825,149181,1000,984892066,bijet
3826,149181,1789,1691306146,bijet
3827,148029,389,303735087,bijet
3828,149181,1803,1702691602,bijet
3829,149181,985,969947323,trijet
3830,149181,998,983323863,tetrajet
3831,148029,388,302814686,trijet
3832,149181,997,982058369,trijet
3833,149181,1802,1701692225,tetrajet
3834,149181,986,971042129,bijet
3835,147926,465,500639505,bijet
3836,147926,462,497432488,bijet
3837,149181,1789,1691771801,bijet
3838,149181,1804,1703035210,trijet
3839,147926,464,499666325,tetrajet
3840,149181,999,984082159,tetrajet
3841,149181,992,977050378,bijet
3842,149181,1000,984920715,bijet
3843,147926,466,502094490,bijet
3844,148029,395,308645204,bijet
3845,147926,467,502808523,bijet
3846,148029,394,307718887,trijet
3847,149181,998,983655664,bijet
3848,148029,391,304984178,bijet
3849,147926,465,501607216,trijet
3850,149181,986,971213840,tetrajet
3851,149181,985,969537756,bijet
3852,149181,1788,1691250244,bijet
3853,148029,388,302969109,trijet
3854,149181,997,982124643,bijet
3855,147926,466,501801035,trijet
3856,149181,986,971004362,bijet
3857,148029,393,306436607,bijet
3858,149181,1789,1691863037,bijet
3859,149181,1788,1691055948,bijet
3860,147926,463,498840058,trijet
3861,149181,992,977361998,bijet
3862,147926,467,502746728,trijet
3863,147926,466,501701087,bijet
3864,149181,1802,1701635620,bijet
3865,149181,992,976611573,bijet
3866,148029,391,305187070,trijet
3867,148029,392,306083342,bijet
3868,147926,464,500498079,trijet
3869,148029,388,302929866,bijet
3870,149181,991,976479335,trijet
3871,147926,467,503400764,bijet
3872,149181,1804,1703238384,bijet
3873,149181,992,977501516,bijet
3874,149181,1803,1702658833,bijet
3875,149181,999,984170782,bijet
3876,148029,394,307184354,trijet
3877,149181,999,983771722,bijet
3878,148029,388,302666824,trijet
3879,149181,997,981910616,bijet
3880,148029,388,302509121,bijet
3881,148029,394,307302824,bijet
3882,149181,1803,1702755590,bijet
3883,149181,985,970198558,bijet
3884,148029,390,304336308,bijet
3885,149181,1788,1690919383,bijet
3886,147926,467,503111926,trijet
3887,149181,999,984369455,trijet
3888,149181,992,977033600,trijet
3889,148029,390,304305232,bijet
3890,149181,1000,985437293,trijet
3891,147926,462,497712837,trijet
3892,147926,465,500633697,bijet
3893,148029,389,303679639,trijet
3894,148029,394,307674506,bijet
3895,147926,466,502456003,bijet
3896,147926,466,502327976,bijet
3897,149181,1789,1691625503,bijet
3898,148029,393,306633842,trijet
3899,147926,466,502300540,bijet
3900,149181,1789,1691354263,trijet
3901,148029,394,307346158,trijet
3902,149181,1000,985110501,bijet
3903,147926,464,499932375,bijet
3904,149181,1789,1691338638,bijet
3905,148029,389,303259883,trijet
3906,149181,1802,1701989108,bijet
3907,147926,464,499881992,bijet
3908,149181,985,970417136,bijet
3909,148029,388,302722144,bijet
3910,148029,395,308474155,trijet
3911,147926,466,501661751,bijet
3912,148029,395,308414284,bijet
3913,149181,998,983571433,bijet
3914,149181,985,969987061,bijet
3915,149181,991,976462091,bijet
3916,149181,1803,1702762135,bijet
3917,149181,998,983036680,bijet
3918,149181,997,981950586,bijet
3919,149181,997,981802198,bijet
3920,147926,463,499088628,trijet
3921,147926,463,498497465,bijet
3922,148029,395,308468196,trijet
3923,149181,999,983995137,bijet
3924,147926,463,498991580,trijet
3925,148029,388,302886207,bijet
3926,149181,1803,1702342769,bijet
3927,149181,1788,1691228904,trijet
3928,147926,467,503073837,bijet
3929,148029,393,307083160,bijet
3930,148029,390,304362031,bijet
3931,149181,1789,1691268537,bijet
3932,149181,1802,1702010103,trijet
3933,148029,388,303043486,bijet
3934,148029,389,303164033,bijet
3935,149181,999,984356592,trijet
3936,147926,462,497652661,tetrajet
3937,149181,1000,984810573,bijet
3938,149181,997,981872009,bijet
3939,149181,997,981906527,bijet
3940,149181,1804,1703036394,bijet
3941,147926,465,501162926,trijet
3942,148029,392,305596359,bijet
3943,148029,394,307161102,bijet
3944,147926,462,498201844,bijet
3945,149181,986,970499404,bijet
3946,148029,391,305355564,trijet
3947,149181,1804,1702928214,trijet
3948,149181,992,977276772,trijet
3949,149181,1802,1701900321,bijet
3950,149181,991,976137213,bijet
3951,148029,392,305649239,tetrajet
3952,147926,463,498760764,bijet
3953,149181,1803,1702276883,trijet
3954,148029,391,305001230,bijet
3955,148029,392,306188147,trijet
3956,148029,391,304793035,bijet
3957,149181,986,970615510,bijet
3958,149181,997,982414741,bijet
3959,147926,464,500141160,trijet
3960,149181,991,976166134,trijet
3961,149181,1802,1701660509,bijet
3962,147929,532,475488955,bijet
3963,148029,390,304341809,trijet
3964,147926,466,501881459,bijet
3965,148029,389,303665310,bijet
3966,149181,992,977312961,bijet
3967,149181,1803,1702540812,bijet
3968,148029,391,304771384,bijet
3969,148029,389,303524190,bijet
3970,147926,464,499799580,bijet
3971,149181,991,976248338,bijet
3972,148029,388,302649219,bijet
3973,149181,1802,1701787884,tetrajet
3974,149181,1000,985253684,bijet
3975,149181,998,982963685,bijet
3976,148029,393,306340334,trijet
3977,149181,991,976346000,trijet
3978,147929,532,475301571,trijet
3979,149181,998,983627439,bijet
3980,148029,390,304337884,tetrajet
3981,149181,986,971422635,trijet
3982,149181,1789,1691522209,bijet
3983,149181,992,977179424,bijet
3984,149181,1788,1691084666,bijet
3985,149181,986,970970106,trijet
3986,147926,464,499992032,bijet
3987,147926,462,498117907,trijet
3988,149181,1789,1691336239,trijet
3989,149181,992,977435834,bijet
3990,147926,466,502262159,bijet
3991,149181,1803,1702225444,bijet
3992,147926,463,498422775,trijet
3993,149181,1802,1701768582,bijet
3994,148029,395,308403768,bijet
3995,148029,393,306743756,bijet
3996,147926,467,503590326,trijet
3997,149181,1788,1691056477,bijet
3998,148029,391,305159121,tetrajet
3999,149181,1804,1703388403,bijet
4000,149181,986,971022849,trijet
4001,148029,392,305875991,trijet
4002,149181,1788,1691115969,bijet
4003,149181,1804,1703562914,tetrajet
4004,149181,1789,1691910661,bijet
4005,149181,998,982792225,bijet
4006,147926,463,498681482,bijet
4007,149181,986,970770292,bijet
4008,149181,986,970827907,trijet
4009,147926,465,500944323,bijet
4010,148029,394,307349000,trijet
4011,149181,991,976240330,bijet
4012,148029,394,307807418,bijet
4013,149181,1000,984765605,bijet
4014,149181,985,969538339,bijet
4015,148029,390,304567483,bijet
4016,147926,467,502969451,bijet
4017,148029,388,302578140,bijet
4018,149181,1803,1702223736,bijet
4019,149181,998,983365783,trijet
4020,149181,1789,1691502519,bijet
4021,147926,463,498812113,bijet
4022,148029,389,303372248,bijet
4023,148029,391,305192229,bijet
4024,149181,1803,1702620678,bijet
4025,149181,986,970659824,bijet
4026,149181,991,975661376,bijet
4027,147926,463,498609961,trijet
4028,149181,997,981769512,trijet
4029,149181,991,975695215,trijet
4030,149181,999,984270076,tetrajet
4031,149181,997,982144571,trijet
4032,149181,998,982895445,trijet
4033,148029,394,307440566,trijet
4034,149181,991,975703174,bijet
4035,148029,392,306249015,trijet
4036,149181,1000,985111505,bijet
4037,149181,1804,1703540684,tetrajet
4038,147926,463,499445286,trijet
4039,149181,997,982679853,trijet
4040,147926,466,502589162,bijet
4041,148029,389,303153113,trijet
4042,147926,467,503696074,bijet
4043,149181,1788,1691199735,trijet
4044,149181,1802,1701703544,bijet
4045,148029,393,306783616,bijet
4046,149181,998,983166773,tetrajet
4047,149181,985,969870150,trijet
4048,149181,991,975963741,bijet
4049,149181,1803,1702399797,trijet
4050,149181,1788,1690949243,bijet
4051,147929,532,475601175,bijet
4052,149181,1788,1690888331,bijet
4053,147926,462,498162433,bijet
4054,149181,1789,1691444880,bijet
4055,149181,1789,1692025191,trijet
4056,149181,991,976274028,bijet
4057,148029,391,305035910,trijet
4058,148029,388,302691496,bijet
4059,149181,991,976501380,bijet
4060,148029,388,302770972,bijet
4061,149181,1804,1702880769,bijet
4062,149181,992,977150069,bijet
4063,148029,395,307957664,trijet
4064,149181,1789,1691943803,bijet
4065,149181,999,983789987,trijet
4066,147929,532,475492425,trijet
4067,147926,465,501222594,bijet
4068,148029,394,307635194,trijet
4069,147929,532,475601794,bijet
4070,148029,393,306400507,bijet
4071,149181,1802,1701502642,trijet
4072,149181,998,983619463,bijet
4073,149181,1000,985607816,trijet
4074,148029,389,303482934,bijet
4075,148029,388,302353455,bijet
4076,147926,464,500334164,bijet
4077,147926,462,497838063,bijet
4078,149181,986,970766862,bijet
4079,149181,999,984348675,bijet
4080,147926,465,500771956,trijet
4081,149181,1802,1701774990,bijet
4082,147926,464,499541656,bijet
4083,149181,985,970196963,bijet
4084,147926,464,500450664,trijet
4085,148029,394,307541548,bijet
4086,149181,1788,1690753162,bijet
4087,149181,999,983902285,bijet
4088,148029,394,307456708,bijet
4089,148029,390,303959231,trijet
4090,148029,394,307515305,bijet
4091,149181,998,983657016,bijet
4092,149181,992,977032613,bijet
4093,147929,532,475009706,bijet
4094,147926,465,500636739,bijet
4095,149181,998,983657111,bijet
4096,149181,998,983080857,trijet
4097,149181,1804,1703020520,bijet
4098,149181,985,970406902,bijet
4099,149181,991,976503401,bijet
4100,149181,986,971361228,bijet
4101,149181,998,982741272,bijet
4102,149181,998,983603841,trijet
4103,148029,389,303141620,bijet
4104,148029,394,307907953,trijet
4105,148029,394,307329415,bijet
4106,149181,1803,1702164871,trijet
4107,149181,1802,1701937019,tetrajet
4108,149181,999,984500395,bijet
4109,148029,392,306216924,trijet
4110,149181,1803,1702328222,trijet
4111,149181,999,984175470,bijet
4112,148029,391,305157298,bijet
4113,148029,388,302811524,trijet
4114,149181,1788,1690761775,tetrajet
4115,148029,389,303531128,bijet
4116,149181,1789,1691270096,bijet
4117,149181,986,971060286,bijet
4118,148029,389,303867182,trijet
4119,147926,467,503743854,bijet
4120,148029,390,304593074,bijet
4121,149181,997,982432258,bijet
4122,147929,532,474989245,tetrajet
4123,147926,462,498308854,trijet
4124,149181,1000,984779985,bijet
4125,147926,462,498275611,bijet
4126,148029,388,302757597,bijet
4127,147926,462,498060705,tetrajet
4128,149181,1788,1690844028,bijet
4129,148029,392,305972274,bijet
4130,149181,985,969637423,trijet
4131,149181,985,969601944,bijet
4132,148029,391,305282387,bijet
4133,149181,1804,1703293147,trijet
4134,147926,466,502029081,bijet
4135,149181,1000,985374712,trijet
4136,148029,394,307745644,bijet
4137,147926,464,499893497,bijet
4138,149181,997,981947148,bijet
4139,149181,991,975753916,bijet
4140,149181,999,984387792,bijet
4141,147929,532,474947212,bijet
4142,149181,986,970938589,bijet
4143,147926,462,498220681,bijet
4144,149181,998,983288581,bijet
4145,147926,462,497394025,bijet
4146,149181,999,984131905,bijet
4147,149181,1803,1702350166,bijet
4148,147926,463,498524654,bijet
4149,149181,1804,1703356503,tetrajet
4150,148029,395,308592000,bijet
4151,149181,997,981931695,bijet
4152,149181,998,983710827,bijet
4153,147926,465,501114121,bijet
4154,149181,998,983377493,bijet
4155,149181,1789,1691720196,bijet
4156,149181,992,977434983,trijet
4157,149181,985,970053245,bijet
4158,149181,1788,1690755564,bijet
