id,MR,Rsq,E1,Px1,Py1,Pz1,E2,Px2,Py2,Pz2,HT,MET,nBJets
931,,0.00101285,73.2164,43.6322,-19.3998,-54.0588,1217.09,-42.9154,18.8871,1207.46,196.749,6.57769,0
5036,,0.0083469,245.899,-85.5209,49.8977,224.501,172.241,80.9943,-54.2165,-141.391,196.479,14.3609,0
4430,266.7,0.0096747,134.676,-116.71,-43.6737,-47.5212,292.565,65.7448,17.6752,-284.359,192.693,5.75926,1
8810,432.408,0.0287052,294.708,-184.996,-120.763,91.5317,232.039,172.198,122.747,83.7206,465.161,24.3643,1
10836,1459.2,0.00177074,902.451,146.093,77.6581,886.765,588.179,-6.74158,-66.5742,-584.324,232.366,20.3524,0
8325,744.354,0.00243129,422.77,-73.4643,-58.6168,355.744,376.664,71.8051,24.9248,-368.766,268.89,14.3333,1
1724,395.413,0.0107269,158.259,-121.987,-86.0035,-48.5747,561.027,75.3694,76.2196,-550.522,256.447,11.0358,0
9215,250.115,0.0151097,349.666,-19.1645,115.746,-274.938,141.681,12.1841,-110.119,-86.2291,305.329,7.99047,0
3178,449.612,0.0198317,547.925,167.369,-113.905,-499.5,211.583,-152.646,105.375,-101.006,390.644,19.8256,0
6995,207.761,0.0206047,287.369,1.7896,-94.3427,-271.203,71.2446,4.77821,66.5963,-18.3759,161.127,9.3846,0
10201,240.461,0.0643441,120.136,-102.17,47.8161,-40.4204,237.489,79.4543,-1.28041,-223.512,192.27,31.4626,1
1380,,0.0512831,103.63,-54.6506,76.4387,42.5507,162.565,53.123,-71.6452,135.06,183.157,21.3199,0
2909,903.419,0.00149724,354.063,-71.3663,-70.8875,313.432,624.402,64.3469,58.409,-618.178,224.808,13.6472,0
8850,180.159,0.00451095,98.85,92.6195,32.88,2.08706,84.3647,-71.6062,-37.962,17.5147,179.329,1.47521,0
1705,,0.0175878,245.215,-39.7609,92.5404,-223.378,167.251,20.4471,-94.5565,-135.226,197.463,7.68033,0
9875,330.748,0.0153756,693.315,51.6578,94.3561,-684.901,124.976,-44.0179,-86.6909,-43.1711,223.706,15.7263,0
6692,231.381,0.0273182,106.941,-103.803,10.1639,-14.2153,176.424,98.7353,4.22403,-145.498,203.125,14.7805,0
11856,473.206,0.0124482,159.661,-71.2614,85.8682,-113.763,381.226,49.9981,-47.829,374.687,180.778,26.5553,0
1880,,0.0913696,114.905,-63.6167,45.9417,81.7602,108.789,45.3019,46.0675,-86.637,143.081,37.8969,0
1339,631.219,0.00346866,230.236,-17.626,36.6142,226.517,477.548,5.76728,-27.7869,-433.103,223.034,35.0988,0
625,250.97,0.0348664,109.538,-67.3131,-76.1631,-39.1569,327.6,55.5463,55.9376,-317.768,180.477,21.6842,0
6365,361.008,0.0114326,102.245,-5.29443,97.7817,26.4013,447.766,-19.7063,-79.3167,-440.189,179.653,16.1896,0
7823,185.228,0.0637331,96.2379,-93.4596,5.21106,-19.2534,91.051,83.9037,23.4002,21.3119,180.71,21.1332,0
705,300.478,0.00777648,141.001,-127.21,-56.6657,9.74774,180.665,115.488,72.9874,-115.643,275.878,4.81614,0
7422,528.861,0.015278,837.042,-32.2661,-243.56,799.558,435.081,23.9418,243.03,327.581,510.209,17.158,0
9793,,0.00811255,265.587,100.382,84.0963,215.278,160.651,-67.2076,-67.6403,-128.939,238.544,13.5244,0
2411,347.447,0.0227505,744.532,76.5028,31.4101,739.589,68.3547,-56.8667,-34.4121,-6.77329,149.168,32.6504,0
1047,402.6,0.0216553,163.692,-131.402,-15.9119,-75.529,310.125,111.538,-8.94452,275.034,275.18,25.6329,0
4219,318.468,0.00146867,498.901,46.6402,-81.8011,489.789,71.3586,-32.237,59.2311,-18.6062,161.599,2.10446,0
4473,220.257,0.0670659,178.965,6.30012,126.906,-125.199,92.2361,27.0072,-81.2313,-28.5804,212.665,25.0145,0
11847,,0.0173046,414.83,233.113,134.33,-274.877,1442.8,-190.204,-57.5104,-1428.97,501.766,28.5212,0
11735,,0.023495,,-67.731,128.178,-221.487,299.543,48.6853,-133.787,-262.282,287.342,13.4064,0
2579,385.414,0.00553503,657.965,47.7088,-65.5075,-652.902,136.437,-23.0646,52.3401,37.3732,201.048,10.0766,0
4429,679.115,0.000828139,591.674,-31.4128,90.0537,583.806,368.068,26.9397,-78.0473,-180.366,409.84,4.54507,0
12807,418.023,0.00710363,349.644,-127.031,46.6549,293.554,141.792,103.658,-28.9203,-91.308,257.532,10.4181,0
8637,334.683,0.00962557,323.897,-138.102,48.9934,-287.915,1010.25,114.475,-45.7015,-1002.56,269.796,7.37295,0
6862,271.303,0.0434185,156.755,65.7312,140.279,18.1772,120.435,-25.5464,-101.92,-52.5888,259.988,22.9353,0
2764,206.037,0.0258937,103.567,101.461,-5.30183,15.742,159.645,-62.6391,-6.77451,146.375,164.604,11.4193,0
6370,286.759,0.0183691,433.691,-10.788,105.245,420.306,94.4641,33.3154,-84.0769,20.9498,196.234,15.5563,0
7538,419.842,0.00359771,501.338,131.362,-53.3814,-480.42,139.042,-124.527,58.0063,-0.347848,279.169,4.67036,0
5084,355.243,0.00159832,129.744,-39.3054,-103.661,-66.0207,269.481,41.7509,102.144,245.102,221.21,1.80485,0
5039,,0.0145027,377.844,90.7161,106.819,335.667,153.639,-70.8877,-75.1282,-112.656,271.529,22.8452,0
5951,203.685,0.0538713,178.03,48.1759,90.0421,-95.6597,132.511,-49.4972,-82.4434,-36.3805,266.083,22.6001,0
6528,364.956,0.0247264,176.531,-160.004,-3.55925,-71.6293,425.854,126.428,22.4437,-405.61,288.449,20.8854,0
4963,,0.0179481,152.869,138.302,-35.263,49.8608,367.436,-92.9429,40.9055,-294.285,277.65,19.3275,0
4193,501.482,0.00136171,416.925,24.0285,-61.8547,-411.468,283.564,-14.1825,61.2911,139.982,234.081,5.08508,0
6548,930.572,0.000990163,,-74.0649,-64.9116,-494.845,429.365,68.1657,61.7183,419.129,190.439,8.86163,0
10049,360.949,0.0284473,378.344,-19.4182,184.087,323.536,467.152,-22.8068,-169.208,434.343,355.846,18.5135,0
3338,371.082,0.00399131,267.338,113.905,93.6946,213.81,130.795,-55.6561,-70.1456,-94.3636,239.405,5.93114,0
12715,283.336,0.015115,,91.4421,31.5416,93.7847,788.686,-78.123,-12.5122,776.398,229.376,12.2043,0
8647,219.831,0.0654337,135.239,-111.625,-24.8393,71.0064,92.0224,86.5528,20.4128,-19.8079,203.283,27.7263,1
9998,247.273,0.0628399,143.339,-134.916,-27.1115,38.4046,105.039,86.9903,37.1848,-44.3221,232.217,27.3725,0
12618,431.473,0.00357667,166.931,-103.891,-27.6274,126.747,289.265,82.1161,58.946,-270.215,208.585,5.69543,0
491,259.64,0.00335664,185.558,25.5733,-139.577,-73.2024,207.569,-25.0601,87.8018,-186.021,254.028,1.60494,0
940,267.526,0.00904888,242.301,-12.413,103.671,127.31,638.576,25.0845,-100.946,629.898,251.503,5.94652,0
6751,691.347,0.000564009,293.54,-88.9217,-88.9242,264.611,410.658,91.1739,71.4554,-393.615,241.594,2.13064,0
5676,313.996,0.02226,146.986,75.5602,-105.413,67.3718,176.37,-67.4412,84.3943,-138.765,237.728,16.8737,0
10692,,0.0528521,220.196,17.9656,-124.339,-180.053,236.237,-0.0163214,111.279,-207.65,236.909,23.9951,0
6652,241.735,0.0282925,272.766,94.9419,38.6925,-251.779,112.003,-101.097,10.2657,-45.5867,204.14,13.54,0
4992,343.456,0.0021739,361.868,-7.30148,113.677,343.049,94.3854,-1.17306,-82.7217,-44.2068,196.641,3.06076,0
4748,,0.0260673,463.515,-92.3,-38.1486,452.534,75.7282,65.9701,23.7499,26.4095,169.988,15.8542,0
2618,325.75,0.0165187,275.501,128.671,-16.6763,-241.757,164.015,-118.034,30.9509,14.4009,271.814,13.9294,0
12675,,0.0066513,775.408,-53.217,-29.6957,749.808,81.7492,51.3003,3.95762,-62.744,209.647,28.8639,0
7596,658.663,0.000994537,,-105.75,57.9215,259.583,393.344,102.433,-43.4852,-364.048,250.76,3.84186,1
5076,273.057,0.0386683,929.521,75.2124,-117.684,918.861,574.032,-78.1897,96.8888,482.756,412.054,20.3157,0
10186,799.975,0.00316976,655.597,119.683,85.2431,635.675,291.264,-111.983,-77.0512,-212.739,292.48,14.9361,0
3432,,0.00209615,153.752,-126.521,-19.0075,-35.6036,292.67,116.841,24.172,266.926,256.844,2.12357,0
7220,231.042,0.0347858,185.695,130.046,-23.7596,-129.678,79.2418,-70.7987,31.2121,4.66061,209.572,14.7252,0
5380,,0.052578,383.998,-52.3075,-106.353,364.703,143.891,31.6519,91.796,105.081,215.62,24.7087,0
4437,191.767,0.0186359,100.871,80.9259,58.8,6.20627,111.525,-53.2461,-53.9541,79.4229,175.836,7.58673,0
2709,193.218,0.0441148,116.007,-107.757,-19.9534,36.1407,79.9929,72.1695,-11.7605,-27.2353,182.71,21.8416,0
2126,472.825,0.0020831,142.975,-58.9663,114.511,-59.8556,498.775,33.358,-73.0981,492.029,209.151,3.81284,0
4139,233.378,0.0211493,121.831,-76.3276,-93.8492,4.18189,115.683,25.5701,104.623,-40.9014,228.671,8.72347,0
5168,305.527,0.0134009,169.395,72.9451,-111.935,52.364,177.22,-52.4206,83.0853,-146.145,232.026,9.36284,0
7618,,0.00567822,100.145,70.4627,59.4881,37.9422,497.959,-58.2337,-63.0641,490.357,178.055,4.64272,1
5025,414.85,0.00433498,102.236,71.3325,55.0907,46.2534,535.99,-53.0143,-60.1546,-529.707,170.311,7.88156,0
12305,,0.0070215,199.791,-76.3098,-45.3275,158.688,78.7108,70.1909,12.6692,-32.1359,190.197,5.56664,1
12554,631.014,0.00463257,170.898,53.1236,76.2911,-141.742,696.362,-35.5706,-61.4815,615.43,341.579,25.4616,0
8537,892.47,0.020644,474.946,312.583,-120.749,334.96,422.2,-312.442,108.359,-261.629,665.794,49.0759,0
4615,703.516,0.00899535,219,112.329,109.29,151.137,624.238,-85.2474,-78.8073,-612.898,272.817,28.426,0
8411,204.529,0.0679285,175.15,97.4318,45.8742,137.533,165.036,-79.4194,-55.2573,132.927,204.442,27.3141,0
10538,233.726,0.0177055,,70.8791,71.8053,884.256,296.085,-64.3368,-76.9242,278.099,201.178,9.40413,0
1261,,0.00261006,1331.44,282.546,-72.3581,-1298.92,490.345,-280.194,78.2502,-362.079,597.174,4.17222,0
11367,300.076,0.0191332,97.4781,95.3025,3.56409,-0.724585,381.731,-92.4001,-13.4909,-369.884,188.749,18.0287,0
9151,233.376,0.0308715,150.415,-96.4399,56.7208,97.2274,111.74,92.5171,-58.6966,14.519,221.449,15.2861,0
3346,,0.00240244,103.796,-60.947,16.877,-81.7163,472.982,53.2289,-12.4839,424.52,246.262,6.3527,0
12413,,0.00709578,245.307,137.416,-142.519,143.453,494.909,-118.406,122.402,463.584,368.277,7.26542,0
11313,,0.0252442,,-118.277,-22.1472,775.691,148.805,104.061,24.578,102.742,227.256,23.5573,0
5634,185.424,0.0505266,98.1572,-31.9982,85.7986,-31.5719,135.152,13.1758,-80.7531,-106.609,173.392,19.162,0
9394,,0.00550203,1079.77,128.022,-13.6785,-1072.03,117.794,-112.908,11.8101,11.2429,242.274,13.0731,0
8655,,0.00576587,206.918,95.1157,-121.3,137.261,438.325,-48.164,131.59,-414.893,294.272,13.4349,0
5995,377.068,0.00682539,380.655,-44.2676,-129.627,-354.656,114.019,28.4158,102.636,37.1102,243.474,9.01557,0
556,,0.00824199,182.381,-71.0247,130.456,59.5121,1084,46.5089,-133.027,1070.48,325.02,13.6488,0
7505,420.408,0.00760225,310.454,79.2212,-101.48,-275.668,186.475,-93.0142,65.2214,100.038,273.844,10.2188,0
10410,272.263,0.048345,,58.7533,145.077,115.938,187.653,-59.7554,-92.2715,148.49,266.453,22.5951,0
6287,253.376,0.0818421,214.843,-164.22,-38.7253,-64.7457,78.0235,68.6587,27.771,19.6806,272.117,54.6352,0
2759,505.759,0.00271751,102.142,100.097,-13.4771,6.68443,1125.83,-79.7111,3.48796,-1105.8,307.06,6.84162,1
10713,237.481,0.0228842,134.587,74.2683,82.9202,74.5598,283.047,-62.7478,-65.155,267.94,201.774,11.6559,0
12036,313.281,0.00926171,279.583,-34.4445,-106.524,191.685,115.891,28.9159,89.4153,-66.7723,294.65,8.15164,0
1128,,0.0945073,132.335,99.4807,-8.17761,86.2026,107.31,-92.2532,5.96628,49.491,192.262,38.4833,0
12733,,0.0170485,520.149,9.35623,94.2504,-510.946,614.394,-25.4105,-59.7981,-610.904,159.687,4.86496,0
3120,396.757,0.0090739,118.617,-106.93,43.4614,-19.5538,498.952,97.6804,-43.1137,475.47,254.252,12.3714,0
5467,143.521,0.0280071,83.5397,-75.6766,-4.1036,-31.8035,65.0355,58.6877,-26.2114,2.36592,140.063,7.07278,0
8299,497.61,0.00995475,411.56,-74.5064,200.236,350.979,283.24,56.067,-184.994,-7.998,407.012,11.6363,0
8834,143.657,0.0345324,82.1226,-80.8611,-0.155823,12.3012,62.6004,62.0275,-3.53744,-2.68903,142.99,8.81573,0
6138,186.776,0.0501308,340.842,90.6841,49.2385,-324.639,176.07,-50.2083,-61.4229,-156.088,182.522,17.4152,0
3029,284.582,0.015657,207.21,125.191,-39.1428,157.999,444.576,-121.245,35.0075,425.972,257.366,10.0565,0
3393,153.457,0.288739,79.4406,-32.2318,68.9394,-22.5035,92.4239,65.4976,-35.5879,-54.4529,150.644,69.5138,0
3901,228.498,0.0336275,390.277,90.8796,35.9024,359.286,104.695,-71.8531,-47.0525,58.7091,232.853,18.315,0
10331,472.786,0.00835516,692.223,-134.098,29.2058,-675.932,132.953,128.508,-23.3508,5.40326,271.487,14.1916,0
5034,246.45,0.0307083,180.982,-98.0206,85.9679,-106.054,103.055,50.2653,-88.6657,-4.43557,232.78,13.448,0
5090,763.359,0.0040155,,82.3839,-72.7667,836.615,177.97,-44.7898,63.2554,-159.022,187.426,25.3006,0
8220,885.589,0.00821907,556.256,27.4023,174.574,527.075,351.889,-65.4827,-99.9232,-330.331,296.18,35.3191,0
6037,210.117,0.0382098,176.571,49.3306,113.255,124.025,127.477,-65.8416,-56.1799,91.3409,210.084,15.5557,0
11356,193.795,0.0594528,128.532,19.1671,88.5157,89.8336,288.248,-13.308,-82.2313,251.639,199.936,26.6209,0
10496,211.296,0.00954872,325.745,-23.4112,107.127,-300.315,248.697,40.9671,-92.0591,-226.595,217.608,4.39653,0
11266,554.233,0.00685096,182.247,-104.947,146.655,-13.6956,748.26,61.5559,-157.687,-714.411,356.078,12.7422,0
8456,315.399,0.0122728,277.629,2.34499,-114.219,243.014,97.7011,-31.167,72.2607,-57.4274,204.619,11.9027,1
12898,290.738,0.0086452,162.25,-20.2496,-101.322,-124.441,130.091,14.2414,79.4208,101.769,184.013,7.07546,0
3556,,0.0157921,702.737,317.608,67.0954,-620.343,386.717,-287.445,-48.6289,-227.07,623.308,20.6837,0
11119,259.291,0.00729201,444.098,29.9957,-63.0695,438.534,160.712,-7.16807,45.8227,-18.1931,200.272,9.48767,0
6657,,0.00717014,110.744,-40.796,-40.4511,-94.1329,309.798,23.4598,19.7605,237.369,252.62,17.471,0
8558,237.785,0.0258399,117.861,100.014,-57.6819,-17.2008,158.051,-93.7813,42.2595,-119.019,218.319,12.8699,0
2016,444.189,0.00508978,,-111.749,-39.8104,-459.819,110.526,62.0608,44.7574,79.1687,195.145,8.36668,0
153,226.21,0.0220862,130.255,9.13657,-111.268,65.625,129.673,-1.12033,105.134,-3.11582,227.58,9.96924,0
6671,245.743,0.0261359,124.584,46.7482,-104.52,-46.004,123.89,-20.4407,109.817,49.9918,226.202,14.0046,0
12884,,0.00479612,399.183,151.356,39.1693,-366.046,171.969,-139.105,-39.105,-85.0991,300.839,3.58489,0
4204,560,0.00395115,577.62,-33.7777,-123.128,-562.6,216.205,55.949,100.52,97.6928,267.713,10.257,0
11374,258.076,0.0273667,182.037,128.029,26.1015,126.053,97.75,-92.0116,22.3481,-21.1619,225.349,13.4149,0
1381,181.952,0.0304226,190.706,11.4609,-93.7349,-126.128,86.2219,-3.41089,78.0119,-35.3676,207.562,10.9963,0
5662,636.403,0.00572872,168.429,95.1644,49.5142,-128.344,655.56,-78.5117,-35.0355,649.852,193.249,21.6847,0
4470,,0.0149172,,45.1329,204.443,-67.8304,544.59,-46.2825,-185.094,-498.924,409.675,18.4387,0
8268,,0.0151566,642.051,116.511,-145.743,613.751,248.014,-47.6622,119.01,211.862,314.789,11.6475,0
1936,272.673,0.0294848,788.248,-3.01927,-110.79,-780.011,206.306,9.58525,106.991,-175.086,218.251,19.4551,0
10175,,0.000210551,438.326,-136.691,8.14645,390.067,157.701,94.7834,-48.18,115.908,301.386,0.100445,0
11422,,0.00112912,246.397,83.0159,1.14794,231.821,934.987,-67.8902,16.1559,-904.911,315.571,11.5615,0
558,493.383,0.00441394,117.939,37.3942,70.6609,85.5715,572.825,4.17333,-75.5975,-567.714,155.658,13.1607,0
3237,166.572,0.016001,806.318,1.2748,85.6754,801.592,504.992,-9.65355,-77.3775,498.75,163.662,5.83372,0
11393,686.33,0.00394883,,-139.252,67.0871,180.375,585.866,121.137,-65.4768,-501.751,433.995,12.0119,0
4373,602.959,0.00483715,246.363,151.329,14.2187,-192.868,378.14,-141.379,-5.96877,350.017,293.501,12.3586,0
12538,,0.0461569,110.847,-93.6122,18.7006,-55.0589,93.5476,74.4694,10.8794,54.6451,170.722,24.4533,0
4314,243.016,0.00768435,292.343,77.2534,-91.0206,-261.17,136.274,-66.2697,82.2544,-83.9162,225.182,3.81707,0
12824,290.886,0.056176,174.541,145.825,80.448,15.9934,132.143,-100.708,-69.0653,43.2461,288.659,29.8309,0
2201,399.336,0.0144483,213.375,-126.156,-1.47158,84.8038,283.881,111.27,33.2605,-258.637,277.874,20.1371,0
2919,361.433,0.0119893,128.589,28.4579,-102.965,-39.4652,360.01,-14.2967,99.0235,345.553,213.929,14.1405,0
6515,,0.00434726,113.799,41.9686,77.7422,-70.4369,534.329,-35.1483,-80.7899,526.815,176.452,10.6424,0
5999,269.612,0.0311722,325.824,-98.5199,-37.5908,308.064,71.5306,56.9413,36.2171,-18.5644,172.931,21.1313,0
5153,327.751,0.0252757,152.693,-138.797,35.7479,-46.692,200.964,100.472,-12.2172,173.149,244.539,19.1175,0
3363,423.092,0.00631101,235.262,82.499,-149.137,161.046,196.471,-60.1308,116.287,-136.738,308.602,8.62937,0
10513,133.512,0.0761131,471.893,-27.6765,76.3845,464.627,122.379,-4.30874,-20.5859,14.1039,193.396,16.2901,0
10463,204.049,0.13916,125.716,84.8287,78.2501,45.4318,131.111,-74.2998,11.0225,106.72,190.521,42.8248,0
6341,236.513,0.00772406,151.885,-85.4037,-86.4743,-89.1096,92.7874,38.543,71.3048,40.7173,202.594,3.43126,0
10367,303.571,0.0109298,127.595,-103.591,19.9776,70.6109,192.492,86.3169,31.5137,-168.653,197.389,8.00357,0
4835,378.541,0.0189579,158.063,9.47455,-153.444,-32.9456,404.631,-20.7595,140.218,-367.157,315.095,17.8028,0
5134,168.218,0.00988839,412.284,-73.3269,-42.3467,403.478,269.312,68.2179,42.6062,256.728,165.106,3.30373,0
1031,414.405,0.0346587,526.603,1.06373,167.01,-499.23,149.391,19.5707,-143.182,-33.2146,311.526,39.2207,0
8244,,0.0170194,323.492,-267.662,-14.5688,-177.617,255.235,249.333,-0.428622,28.5015,517.391,19.3154,0
4824,304.581,0.0120382,324.424,-79.2744,-58.7154,308.772,86.3381,66.2308,42.7652,-34.1889,177.488,11.5238,0
12011,,0.0186702,439.338,-221.913,153.122,276.451,259.185,216.794,-101.053,72.8663,562.393,19.4164,0
11734,455.193,0.00170367,403.696,-114.3,-67.6439,-380.901,145.807,73.4631,51.4839,97.7558,237.825,3.61295,0
7897,292.666,0.0147457,104.293,84.5086,44.4803,38.3065,525.713,-84.2446,-31.1485,517.686,185.318,13.2149,1
12803,,0.0134205,122.91,-5.41263,-110.453,-50.5905,253.195,6.17893,108.034,228.573,218.796,13.4592,0
1882,,0.0324357,239.617,-232.233,-35.5811,29.9281,277.224,208.538,45.5859,-175.041,448.405,33.3856,1
9897,223.863,0.0289867,310.795,-62.1169,62.3712,-297.902,86.7013,57.066,-56.657,-28.8216,168.441,16.5018,0
5778,197.682,0.0230504,297.544,-1.64326,-97.2723,281.055,181.241,-18.8628,92.1637,154.277,191.36,9.69256,0
2169,329.397,0.00301219,,-26.4849,-71.6272,71.946,279.3,24.399,69.2321,-269.185,149.773,4.40696,0
9462,231.056,0.0830762,155.611,105.829,99.266,52.7926,80.4186,-38.5164,-59.8149,-31.1511,216.241,30.2922,0
7770,322.412,0.037895,710.651,-140.032,5.52384,689.213,191.553,123.698,-11.1049,144.335,278.126,27.9774,1
11558,313.807,0.0177204,255.156,-17.1634,-93.4732,22.975,347.859,12.384,75.5633,-339.178,249.271,19.0294,0
1383,271.685,0.0182407,736.6,-64.1038,107.085,723.74,259.265,63.6645,-96.2789,231.161,247.005,11.7318,0
635,343.826,0.0117292,390.902,-128.921,24.0864,367.904,134.477,92.2624,-68.9849,3.09756,257.179,10.2706,0
4553,224.786,0.00897754,96.5804,0.424941,-80.5374,51.169,465.87,31.2523,48.3442,452.345,190.778,9.69888,0
11843,,0.0102434,306.656,95.35,68.1591,282.688,969.129,-76.8505,-75.5698,963.088,224.987,6.40074,0
833,415.906,0.0188074,206.01,-95.5487,-122.77,116.962,226.063,112.352,95.1525,-169.599,307.001,20.9069,0
7215,,0.00950398,139.974,74.8563,-0.172024,-117.381,239.99,-33.6634,-6.5809,171.136,199.848,25.7021,0
7105,229.641,0.0380253,259.714,-69.8331,-102.115,227.749,98.778,33.2676,78.656,42.2831,209.112,15.9547,0
4577,194.229,0.0162933,490.927,65.964,45.4769,-484.169,112.282,-60.9436,-36.9706,-86.6281,151.402,8.03435,0
5095,258.528,0.0198854,90.2242,-37.3284,-72.4057,35.0144,511.319,19.2992,67.984,506.362,152.132,17.9169,0
7533,,0.00918332,114.493,81.9245,-10.1892,-78.3614,329.29,-71.5033,10.9298,320.937,154.89,15.4205,0
12782,,0.0746279,299.49,33.1325,-101.667,279.19,132.571,-36.4697,77.2132,100.598,192.322,29.1297,0
1335,394.454,0.00802199,571.76,119.524,-66.2834,-554.902,135.621,-105.439,77.2367,-30.1723,267.375,8.75337,0
6478,250.07,0.0243435,151.657,-88.5755,102.776,-49.9336,163.705,80.3871,-78.2978,-74.9413,263.661,11.1298,1
3580,362.62,0.0116843,269.525,110.666,-32.808,243.246,127.842,-87.1791,36.4962,-84.3359,209.937,15.8263,0
4264,560.381,0.00221311,500.681,139.028,10.7569,474.26,171.399,-125.955,-2.22882,-115.615,265.42,4.99255,1
6327,219.901,0.0303115,132.285,-28.5567,87.3117,93.6027,416.793,7.64254,-83.4996,408.171,175.712,15.8616,0
10019,187.527,0.0311646,143.018,33.2111,88.5411,106.698,166.28,-17.5884,-90.0325,138.263,186.299,11.1198,0
6131,578.779,0.00608945,177.559,-56.7073,-55.3957,158.63,508.776,-5.32529,29.635,-487.347,210.062,23.9735,0
7556,202.982,0.0598109,415.126,0.918891,-114.111,-398.911,564.549,-34.9312,70.2588,-541.539,238.997,20.0751,0
2083,222.865,0.0231158,152.396,95.8175,25.9221,-115.151,83.5835,-68.1349,-16.5474,42.969,169.378,11.5662,0
1179,355.639,0.0234157,146.864,-129.561,33.6788,53.7222,255.848,84.15,-50.1993,-235.685,231.852,21.5795,0
863,,0.0365331,132.75,-78.2268,-41.163,-97.4524,698.599,83.0955,28.6249,-692.934,176.284,28.4658,0
11563,490.448,0.00698246,276.764,-135.187,26.0025,-239.254,218.838,124.463,-24.6594,177.608,264.547,12.2315,0
6609,314.258,0.0134532,136.306,106.757,-61.0596,57.0697,441.027,-101.04,50.2275,426.171,235.82,10.95,0
8742,178.626,0.0546656,104.618,-94.3361,39.6315,14.6781,77.5024,30.5494,-69.2762,-1.64178,178.036,32.1094,0
8393,365.698,0.0133446,288.921,-97.4195,40.3826,-268.124,122.423,88.1686,-12.1625,83.0602,194.461,20.8112,0
10757,233.802,0.0150434,102.133,-4.65625,-96.7988,-31.2618,278.575,38.7125,62.4051,-268.322,170.348,12.0089,0
9028,377.321,0.00892833,313.806,-116.497,-3.4264,274.293,129.865,102.566,-27.7594,-73.6874,239.669,10.1109,0
8128,340.957,0.0144477,122.696,-115.815,20.421,23.4911,473.913,102.372,-6.71153,462.496,220.193,15.0088,0
6254,1024.21,0.00655298,1272.19,-338.696,-319.254,1183.35,614.291,340.501,314.259,389.419,934.845,14.7192,0
10141,486.651,0.00752409,392.527,-84.4562,-58.0277,-377.905,153.927,62.3074,45.0726,132.709,179.371,20.1103,1
5596,407.348,0.0061422,88.6779,53.2054,8.94779,69.7666,552.899,-14.9335,-24.2397,-513.013,234.118,16.6814,0
